,TeamID,OppID,W,TScore,OScore,TFGM,TFGA,TFGM3,TFGA3,TFTM,TFTA,TOR,TDR,TAst,TTO,TStl,TBlk,TPF,OFGM,OFGA,OFGM3,OFGA3,OFTM,OFTA,OOR,ODR,OAst,OTO,OStl,OBlk,OPF
76636,1272,1104,0,70.82352941176471,72.3529411764706,24.352941176470587,53.88235294117647,5.911764705882353,18.647058823529413,16.205882352941178,23.470588235294116,11.5,22.941176470588236,13.029411764705882,13.735294117647058,5.911764705882353,3.7941176470588234,17.176470588235293,25.294117647058822,55.205882352941174,6.382352941176471,19.676470588235293,15.382352941176471,22.88235294117647,10.029411764705882,26.264705882352942,12.529411764705882,14.147058823529411,6.411764705882353,5.470588235294118,19.0
76637,1233,1107,0,79.84848484848484,73.3225806451613,28.242424242424242,61.121212121212125,9.666666666666666,24.90909090909091,13.696969696969697,18.545454545454547,8.515151515151516,25.303030303030305,15.93939393939394,11.666666666666666,6.787878787878788,3.0606060606060606,17.303030303030305,25.870967741935484,56.903225806451616,5.709677419354839,15.516129032258064,15.870967741935484,21.032258064516128,11.612903225806452,25.258064516129032,12.516129032258064,11.741935483870968,4.709677419354839,2.935483870967742,16.258064516129032
76638,1112,1319,1,80.88235294117646,65.03333333333333,28.823529411764707,57.029411764705884,6.911764705882353,18.352941176470587,16.323529411764707,21.470588235294116,10.029411764705882,26.61764705882353,15.235294117647058,12.294117647058824,4.970588235294118,4.5588235294117645,17.5,21.633333333333333,54.333333333333336,5.566666666666666,18.233333333333334,16.2,23.133333333333333,9.866666666666667,23.3,9.533333333333333,15.6,5.533333333333333,3.2,19.9
76639,1226,1113,0,73.07142857142857,83.51612903225806,25.892857142857142,54.714285714285715,8.392857142857142,21.321428571428573,12.892857142857142,18.892857142857142,6.321428571428571,24.642857142857142,11.785714285714286,13.0,5.678571428571429,2.3214285714285716,17.678571428571427,27.967741935483872,60.25806451612903,8.935483870967742,24.548387096774192,18.64516129032258,25.258064516129032,9.903225806451612,25.322580645161292,14.161290322580646,10.709677419354838,6.580645161290323,3.5806451612903225,18.93548387096774
76640,1359,1116,0,76.2,81.08823529411765,26.7,57.5,9.133333333333333,24.566666666666666,13.666666666666666,17.7,8.2,21.633333333333333,16.1,13.6,6.933333333333334,2.4,16.833333333333332,28.970588235294116,60.6764705882353,7.794117647058823,19.441176470588236,15.352941176470589,22.647058823529413,10.176470588235293,24.58823529411765,14.470588235294118,11.0,6.235294117647059,4.617647058823529,20.205882352941178
76641,1120,1313,1,83.375,71.33333333333333,27.125,61.78125,9.75,26.625,19.375,24.65625,12.125,26.03125,14.4375,12.25,7.4375,5.40625,19.875,25.6,59.63333333333333,7.7,20.8,12.433333333333334,18.666666666666668,11.8,25.566666666666666,13.466666666666667,15.166666666666666,6.033333333333333,3.2,21.433333333333334
76642,1124,1146,1,74.48387096774194,80.28125,27.129032258064516,58.70967741935484,6.161290322580645,17.580645161290324,14.064516129032258,19.0,11.806451612903226,26.161290322580644,14.32258064516129,13.516129032258064,5.548387096774194,4.32258064516129,18.225806451612904,27.59375,61.15625,8.375,23.0625,16.71875,22.6875,9.96875,25.875,15.96875,13.90625,6.59375,4.96875,19.9375
76643,1127,1288,1,66.79310344827586,73.06896551724138,24.310344827586206,56.41379310344828,7.413793103448276,21.275862068965516,10.758620689655173,16.896551724137932,9.137931034482758,24.82758620689655,11.310344827586206,12.344827586206897,5.206896551724138,4.068965517241379,17.275862068965516,25.413793103448278,60.793103448275865,4.9655172413793105,15.241379310344827,17.275862068965516,23.75862068965517,13.344827586206897,24.379310344827587,12.448275862068966,13.620689655172415,7.241379310344827,2.793103448275862,20.06896551724138
76644,1263,1130,0,65.36666666666666,76.79411764705883,23.433333333333334,58.233333333333334,6.733333333333333,22.766666666666666,11.766666666666667,17.0,9.5,25.266666666666666,11.3,15.766666666666667,6.233333333333333,2.966666666666667,19.7,27.147058823529413,60.0,8.647058823529411,23.88235294117647,13.852941176470589,18.735294117647058,10.558823529411764,26.558823529411764,14.264705882352942,12.705882352941176,5.029411764705882,3.176470588235294,16.294117647058822
76645,1180,1132,0,73.71875,74.1,26.5625,60.46875,6.78125,21.09375,13.8125,19.21875,11.25,25.0625,11.34375,12.28125,5.28125,4.15625,17.53125,25.2,61.0,7.3,21.3,16.4,22.3,11.566666666666666,26.533333333333335,12.766666666666667,12.8,5.7,2.6333333333333333,17.866666666666667
76646,1139,1244,1,79.12121212121212,71.67857142857143,29.21212121212121,61.84848484848485,8.181818181818182,23.0,12.515151515151516,16.242424242424242,9.212121212121213,24.78787878787879,14.0,11.181818181818182,6.7272727272727275,2.9393939393939394,18.242424242424242,26.178571428571427,58.42857142857143,5.214285714285714,14.142857142857142,14.107142857142858,20.392857142857142,10.142857142857142,22.0,14.392857142857142,13.785714285714286,7.071428571428571,3.0357142857142856,18.321428571428573
76647,1366,1153,0,84.73333333333333,74.47058823529412,28.866666666666667,72.73333333333333,12.166666666666666,40.3,14.833333333333334,21.333333333333332,12.633333333333333,24.5,15.5,14.066666666666666,9.1,2.7,19.2,26.264705882352942,58.0,7.294117647058823,20.441176470588236,14.647058823529411,21.323529411764707,13.058823529411764,25.852941176470587,15.970588235294118,11.470588235294118,7.294117647058823,5.529411764705882,15.823529411764707
76648,1441,1155,0,66.86666666666666,73.28125,23.466666666666665,57.666666666666664,7.1,21.533333333333335,12.833333333333334,18.333333333333332,10.9,22.4,12.833333333333334,15.333333333333334,7.666666666666667,2.8333333333333335,18.033333333333335,25.28125,55.8125,8.3125,22.6875,14.40625,19.03125,8.96875,26.5,13.1875,12.09375,5.6875,4.84375,16.0
76649,1373,1158,0,67.6875,75.19354838709677,23.5,55.9375,6.875,18.75,13.8125,20.375,11.0625,24.75,11.09375,15.09375,4.78125,3.25,20.03125,25.870967741935484,56.16129032258065,7.580645161290323,20.838709677419356,15.870967741935484,20.677419354838708,8.35483870967742,24.451612903225808,11.064516129032258,9.870967741935484,5.354838709677419,3.6774193548387095,16.64516129032258
76650,1294,1160,0,79.03225806451613,72.09375,28.258064516129032,60.96774193548387,8.387096774193548,23.903225806451612,14.129032258064516,20.225806451612904,9.67741935483871,27.387096774193548,11.483870967741936,12.548387096774194,4.741935483870968,3.5806451612903225,19.741935483870968,25.3125,57.46875,7.53125,21.0,13.9375,19.125,10.125,27.375,12.78125,14.09375,4.375,3.8125,19.40625
76651,1170,1161,0,66.2,71.83870967741936,24.566666666666666,56.5,6.266666666666667,18.133333333333333,10.8,15.733333333333333,8.366666666666667,23.4,12.7,12.0,5.266666666666667,3.3666666666666667,18.133333333333333,25.096774193548388,60.225806451612904,7.0,21.225806451612904,14.64516129032258,20.35483870967742,11.612903225806452,25.774193548387096,12.612903225806452,13.548387096774194,5.870967741935484,3.096774193548387,19.612903225806452
76652,1159,1163,0,71.70967741935483,68.15625,24.838709677419356,56.96774193548387,9.419354838709678,25.93548387096774,12.612903225806452,16.451612903225808,8.870967741935484,23.193548387096776,12.709677419354838,11.0,6.129032258064516,3.2580645161290325,16.387096774193548,23.8125,57.25,6.71875,20.59375,13.8125,18.53125,10.5,23.84375,10.4375,12.59375,5.9375,3.71875,18.5
76653,1463,1166,0,73.5,83.96774193548387,26.266666666666666,57.46666666666667,8.033333333333333,24.4,12.933333333333334,17.833333333333332,8.666666666666666,24.8,15.866666666666667,13.3,6.5,2.9,17.8,30.548387096774192,61.58064516129032,10.35483870967742,27.516129032258064,12.516129032258064,16.70967741935484,7.193548387096774,28.70967741935484,17.838709677419356,11.35483870967742,5.483870967741935,2.4516129032258065,15.32258064516129
76654,1172,1149,1,76.4375,68.75,27.34375,56.65625,10.6875,27.3125,11.0625,13.875,6.90625,25.90625,16.84375,9.5625,4.78125,1.96875,15.03125,24.535714285714285,56.892857142857146,6.642857142857143,20.392857142857142,13.035714285714286,17.785714285714285,10.678571428571429,22.607142857142858,11.142857142857142,13.214285714285714,6.642857142857143,3.3214285714285716,16.75
76655,1173,1123,1,72.38709677419355,75.12903225806451,25.93548387096774,53.903225806451616,8.0,23.741935483870968,12.516129032258064,17.129032258064516,7.741935483870968,23.483870967741936,15.741935483870968,13.741935483870968,5.225806451612903,2.5161290322580645,16.483870967741936,26.741935483870968,59.54838709677419,7.709677419354839,22.70967741935484,13.935483870967742,19.774193548387096,10.096774193548388,27.741935483870968,14.193548387096774,13.225806451612904,5.258064516129032,3.4193548387096775,17.387096774193548
76656,1174,1350,1,69.58064516129032,71.78125,25.451612903225808,56.483870967741936,5.870967741935484,17.838709677419356,12.806451612903226,19.419354838709676,9.096774193548388,25.161290322580644,11.225806451612904,10.580645161290322,4.709677419354839,2.225806451612903,16.70967741935484,26.34375,57.1875,6.9375,20.75,12.15625,17.0,7.84375,22.53125,15.1875,11.65625,7.625,2.40625,16.1875
76657,1189,1181,0,72.2,84.6969696969697,25.9,59.4,10.333333333333334,29.766666666666666,10.066666666666666,14.266666666666667,7.733333333333333,27.033333333333335,15.733333333333333,11.666666666666666,4.166666666666667,2.033333333333333,15.766666666666667,30.545454545454547,61.93939393939394,8.303030303030303,21.96969696969697,15.303030303030303,21.606060606060606,13.545454545454545,28.333333333333332,17.515151515151516,12.606060606060606,7.515151515151516,5.363636363636363,15.636363636363637
76658,1184,1349,1,70.13793103448276,67.34482758620689,24.517241379310345,56.41379310344828,7.206896551724138,20.517241379310345,13.89655172413793,18.82758620689655,9.310344827586206,22.482758620689655,12.620689655172415,13.275862068965518,6.379310344827586,3.4482758620689653,17.586206896551722,22.862068965517242,56.51724137931034,8.551724137931034,26.655172413793103,13.068965517241379,19.862068965517242,10.344827586206897,25.82758620689655,12.241379310344827,14.586206896551724,5.275862068965517,2.103448275862069,16.655172413793103
76659,1191,1117,1,63.9,72.66666666666667,22.233333333333334,51.36666666666667,5.6,14.033333333333333,13.833333333333334,17.666666666666668,7.466666666666667,25.0,12.533333333333333,13.8,6.1,2.8333333333333335,18.3,25.7,59.43333333333333,7.233333333333333,21.766666666666666,14.033333333333333,19.733333333333334,11.2,22.1,10.366666666666667,13.2,6.5,2.7333333333333334,18.533333333333335
